node,gpu_number,GPU,gpu_utilization,pod_name,pod_type,project,namespace,user_team,start,finish,pod_type_color,project_color
gpu-server01,7,gpu-server01:7,48.152481538461544,violet-run-pipeline-gpu-cwpcn-377226272,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-13 11:15:00+09:00,2023-11-15 12:00:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server01,7,gpu-server01:7,95.63448835820907,violet-run-pipeline-gpu-lwm5h-203195454,task,PROJECT_1,ns-16904458533318198,TEAM_2,2023-11-15 14:30:00+09:00,2023-11-22 14:00:00+09:00,red,"(1.0, 0.0, 0.0, 1.0)"
gpu-server01,7,gpu-server01:7,0.0,violet-run-pipeline-gpu-q8vbq-2566611081,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 17:00:00+09:00,2023-11-22 17:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server01,7,gpu-server01:7,75.6924838337182,violet-run-pipeline-gpu-dt55x-1628821327,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 17:45:00+09:00,2023-11-27 06:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server01,7,gpu-server01:7,95.39027688243047,violet-run-pipeline-gpu-mngfc-883818940,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-27 08:30:00+09:00,2023-12-05 05:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server01,7,gpu-server01:7,24.851087500000006,violet-run-pipeline-gpu-4tbc9-1774180843,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-05 08:45:00+09:00,2023-12-05 10:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server01,7,gpu-server01:7,0.0,violet-run-pipeline-gpu-t6dns-976891770,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-05 11:00:00+09:00,2023-12-05 12:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server01,7,gpu-server01:7,89.89253333333335,violet-run-pipeline-gpu-6kssc-4256735251,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-05 13:00:00+09:00,2023-12-05 19:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server01,7,gpu-server01:7,89.92482892193277,violet-run-pipeline-gpu-mlzrx-1891767276,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-06 10:30:00+09:00,2023-12-20 10:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server01,7,gpu-server01:7,0.0,violet-run-pipeline-gpu-8fz2m-3120019794,task,PROJECT_1,ns-16904458533318198,TEAM_2,2023-12-20 15:00:00+09:00,2023-12-21 11:00:00+09:00,red,"(1.0, 0.0, 0.0, 1.0)"
gpu-server01,7,gpu-server01:7,92.7952108108108,violet-run-pipeline-gpu-fftp4-1617571953,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-22 14:00:00+09:00,2023-12-27 14:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server01,7,gpu-server01:7,52.26278950166118,violet-run-pipeline-gpu-9tnd8-1865815998,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-27 14:30:00+09:00,2024-01-12 06:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server01,7,gpu-server01:7,20.283642857142866,violet-run-pipeline-gpu-n9rg4-229354915,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-12 08:00:00+09:00,2024-01-12 18:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server01,7,gpu-server01:7,42.80356666666667,violet-run-pipeline-gpu-4vppl-989390375,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-16 10:30:00+09:00,2024-01-16 11:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server01,7,gpu-server01:7,73.6274300802139,violet-run-pipeline-gpu-8sq5w-318761477,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-17 09:15:00+09:00,2024-01-25 04:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server01,7,gpu-server01:7,74.13950175438598,violet-run-pipeline-gpu-zjp92-3873447848,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-26 17:30:00+09:00,2024-01-27 07:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server01,7,gpu-server01:7,85.92477692307693,violet-run-pipeline-gpu-tmdkg-1992501200,task,PROJECT_15,ns-1690441020642881,TEAM_2,2024-01-29 10:30:00+09:00,2024-01-29 13:45:00+09:00,red,"(0.0, 0.24147942045669324, 1.0, 1.0)"
gpu-server01,7,gpu-server01:7,91.73843566666645,violet-run-pipeline-gpu-xrl69-3799078920,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-29 15:00:00+09:00,2024-02-08 00:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,0,gpu-server02:0,98.85726932434939,violet-run-pipeline-gpu-x8kqd-3503434973,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-08 21:15:00+09:00,2024-01-03 13:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,0,gpu-server02:0,18.794529360967164,violet-run-pipeline-gpu-jrsp9-3759191875,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-04 09:15:00+09:00,2024-01-16 10:45:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server02,0,gpu-server02:0,0.0,violet-run-pipeline-gpu-m5gkk-1044189022,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-17 00:45:00+09:00,2024-01-17 08:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,0,gpu-server02:0,31.20269090909092,violet-run-pipeline-gpu-d4d5n-2480006076,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-17 15:30:00+09:00,2024-01-17 23:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,0,gpu-server02:0,69.65098125,violet-run-pipeline-gpu-mj95p-379769760,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-18 00:00:00+09:00,2024-01-18 04:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,0,gpu-server02:0,81.17882107142835,violet-run-pipeline-gpu-mj95p-379769760,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-18 08:30:00+09:00,2024-01-30 00:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,0,gpu-server02:0,13.561417500000001,violet-run-pipeline-gpu-cm7mz-1371493079,task,PROJECT_1,ns-16904458533318198,,2024-01-31 08:30:00+09:00,2024-01-31 18:30:00+09:00,red,"(1.0, 0.0, 0.0, 1.0)"
gpu-server02,0,gpu-server02:0,52.87429999999999,violet-run-pipeline-gpu-xpcxm-2778807119,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-02-01 10:45:00+09:00,2024-02-01 12:30:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server02,0,gpu-server02:0,0.0,violet-run-pipeline-gpu-hch5g-240983488,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-02-01 21:00:00+09:00,2024-02-02 07:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,0,gpu-server02:0,87.67140506822606,violet-run-pipeline-gpu-xz225-4251640718,task,PROJECT_15,ns-1690441020642881,,2024-02-02 11:30:00+09:00,2024-02-07 19:45:00+09:00,red,"(0.0, 0.24147942045669324, 1.0, 1.0)"
gpu-server02,1,gpu-server02:1,91.01133400888395,violet-run-pipeline-gpu-9fg4g-4198045470,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-08 21:15:00+09:00,2023-12-16 09:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,1,gpu-server02:1,91.59394657375123,violet-run-pipeline-gpu-hncvb-2387745484,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-18 15:00:00+09:00,2023-12-27 14:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,1,gpu-server02:1,65.52440810810819,violet-run-pipeline-gpu-qrstf-3318118143,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-27 14:30:00+09:00,2024-01-03 13:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,1,gpu-server02:1,15.447645336787563,violet-run-pipeline-gpu-jrsp9-3759191875,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-04 09:15:00+09:00,2024-01-16 10:45:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server02,1,gpu-server02:1,0.0,violet-run-pipeline-gpu-m5gkk-1044189022,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-17 00:45:00+09:00,2024-01-17 08:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,1,gpu-server02:1,76.84148749999999,violet-run-pipeline-gpu-mj95p-379769760,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-18 00:00:00+09:00,2024-01-18 04:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,1,gpu-server02:1,88.23659201850764,violet-run-pipeline-gpu-mj95p-379769760,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-18 08:30:00+09:00,2024-02-05 08:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,1,gpu-server02:1,10.524943478260866,violet-run-pipeline-gpu-9w7hx-1761467166,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-02-06 16:00:00+09:00,2024-02-06 21:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,2,gpu-server02:2,97.29857795669086,violet-run-pipeline-gpu-9fg4g-4198045470,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-08 21:15:00+09:00,2023-12-16 09:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,2,gpu-server02:2,91.60811614401842,violet-run-pipeline-gpu-hncvb-2387745484,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-18 15:00:00+09:00,2023-12-27 14:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,2,gpu-server02:2,91.28150660660668,violet-run-pipeline-gpu-qrstf-3318118143,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-27 14:30:00+09:00,2024-01-03 13:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,2,gpu-server02:2,15.540725043177899,violet-run-pipeline-gpu-jrsp9-3759191875,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-04 09:15:00+09:00,2024-01-16 10:45:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server02,2,gpu-server02:2,0.0,violet-run-pipeline-gpu-m5gkk-1044189022,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-17 00:45:00+09:00,2024-01-17 08:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,2,gpu-server02:2,81.80564813218385,violet-run-pipeline-gpu-bzvjr-2788458255,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-17 11:15:00+09:00,2024-01-24 17:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,2,gpu-server02:2,50.055885990338155,violet-run-pipeline-gpu-5qfp8-1545014637,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-24 17:30:00+09:00,2024-01-26 21:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,2,gpu-server02:2,96.91642545156003,violet-run-pipeline-gpu-fkkf5-2466719574,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-30 00:30:00+09:00,2024-02-05 08:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,2,gpu-server02:2,0.23344393939393926,violet-run-pipeline-gpu-vd7wk-4198087334,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-02-06 16:00:00+09:00,2024-02-07 08:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,3,gpu-server02:3,97.4366669627986,violet-run-pipeline-gpu-9fg4g-4198045470,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-08 21:15:00+09:00,2023-12-16 09:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,3,gpu-server02:3,37.671656445993,violet-run-pipeline-gpu-hncvb-2387745484,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-18 15:00:00+09:00,2023-12-27 14:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,3,gpu-server02:3,91.39165735735727,violet-run-pipeline-gpu-qrstf-3318118143,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-27 14:30:00+09:00,2024-01-03 13:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,3,gpu-server02:3,15.512591882556116,violet-run-pipeline-gpu-jrsp9-3759191875,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-04 09:15:00+09:00,2024-01-16 10:45:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server02,3,gpu-server02:3,76.88212499999999,violet-run-pipeline-gpu-mj95p-379769760,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-18 00:00:00+09:00,2024-01-18 04:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,3,gpu-server02:3,88.59788259109318,violet-run-pipeline-gpu-mj95p-379769760,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-18 08:30:00+09:00,2024-02-05 08:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,3,gpu-server02:3,91.38336452991464,violet-run-pipeline-gpu-9bdds-2661085165,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-02-05 13:30:00+09:00,2024-02-08 00:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,97.46977348695178,violet-run-pipeline-gpu-9fg4g-4198045470,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-08 21:15:00+09:00,2023-12-16 09:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,14.438710869565224,violet-run-pipeline-gpu-nkzkv-3657696935,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-18 14:15:00+09:00,2023-12-19 01:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,63.568108823529435,violet-run-pipeline-gpu-4jx78-2326148594,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-19 08:45:00+09:00,2023-12-20 10:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,30.429464220183473,violet-run-pipeline-gpu-p7f7j-351015129,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-21 10:45:00+09:00,2023-12-22 14:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,0.0,violet-run-pipeline-gpu-cmfk4-4275231030,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-23 12:00:00+09:00,2023-12-23 12:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,0.0,violet-run-pipeline-gpu-9qshj-2061954654,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-23 15:15:00+09:00,2023-12-23 15:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,94.9981467023173,violet-run-pipeline-gpu-gnd5n-1710628013,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-24 16:45:00+09:00,2023-12-30 13:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,75.13289306666664,violet-run-pipeline-gpu-6xntx-216862477,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-30 15:15:00+09:00,2024-01-03 13:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,0.0,violet-run-pipeline-gpu-4vwkb-332303483,task,PROJECT_4,ns-16904413105821052,,2024-01-04 17:00:00+09:00,2024-01-04 17:45:00+09:00,red,"(1.0, 0.8053985326712598, 0.0, 1.0)"
gpu-server02,4,gpu-server02:4,49.6880677631579,violet-run-pipeline-gpu-rnqjn-4238665228,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-07 00:30:00+09:00,2024-01-08 14:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,25.71149682539683,violet-run-pipeline-gpu-fds9m-4227584090,task,PROJECT_13,ns-16904409679649498,,2024-01-08 16:30:00+09:00,2024-01-09 08:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,26.213431578947365,violet-run-pipeline-gpu-cgbdn-2299830279,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-10 13:15:00+09:00,2024-01-11 08:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,71.23233157894735,violet-run-pipeline-gpu-59trs-1791732950,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-11 14:00:00+09:00,2024-01-11 18:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,87.42062607655512,violet-run-pipeline-gpu-82jbf-1091556461,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-12 10:45:00+09:00,2024-01-16 19:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,44.03861515151516,violet-run-pipeline-gpu-d4d5n-2480006076,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-17 15:30:00+09:00,2024-01-17 23:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,77.65016875,violet-run-pipeline-gpu-mj95p-379769760,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-18 00:00:00+09:00,2024-01-18 04:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,89.53779604810991,violet-run-pipeline-gpu-gp4c7-3307082716,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-24 15:15:00+09:00,2024-01-30 16:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,93.30303250000001,violet-run-pipeline-gpu-cm7mz-1371493079,task,PROJECT_1,ns-16904458533318198,,2024-01-31 08:30:00+09:00,2024-01-31 18:30:00+09:00,red,"(1.0, 0.0, 0.0, 1.0)"
gpu-server02,4,gpu-server02:4,0.0,violet-run-pipeline-gpu-xl8wt-1561883944,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-02-01 20:00:00+09:00,2024-02-01 20:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,4,gpu-server02:4,87.2015625730994,violet-run-pipeline-gpu-xz225-4251640718,task,PROJECT_15,ns-1690441020642881,,2024-02-02 11:30:00+09:00,2024-02-07 19:45:00+09:00,red,"(0.0, 0.24147942045669324, 1.0, 1.0)"
gpu-server02,5,gpu-server02:5,67.79900092592588,violet-run-pipeline-gpu-qr2fk-3879037461,task,PROJECT_5,ns-1690440796148727,,2023-11-08 21:15:00+09:00,2023-11-13 09:15:00+09:00,red,"(0.9261352897716534, 1.0, 0.0, 1.0)"
gpu-server02,5,gpu-server02:5,54.17801041666668,violet-run-pipeline-gpu-2cnh8-111822940,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-23 18:15:00+09:00,2023-11-24 18:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,5,gpu-server02:5,68.71199133333319,violet-run-pipeline-gpu-h9lqb-2829638815,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-07 10:30:00+09:00,2023-12-13 16:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,5,gpu-server02:5,96.20691242740992,violet-run-pipeline-gpu-hncvb-2387745484,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-18 15:00:00+09:00,2023-12-27 14:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,5,gpu-server02:5,89.90502582582586,violet-run-pipeline-gpu-qrstf-3318118143,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-27 14:30:00+09:00,2024-01-03 13:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,5,gpu-server02:5,46.574030263157866,violet-run-pipeline-gpu-rnqjn-4238665228,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-07 00:30:00+09:00,2024-01-08 14:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,5,gpu-server02:5,17.980161904761896,violet-run-pipeline-gpu-fds9m-4227584090,task,PROJECT_13,ns-16904409679649498,,2024-01-08 16:30:00+09:00,2024-01-09 08:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,5,gpu-server02:5,26.32942105263158,violet-run-pipeline-gpu-cgbdn-2299830279,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-10 13:15:00+09:00,2024-01-11 08:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,5,gpu-server02:5,87.76464234449757,violet-run-pipeline-gpu-82jbf-1091556461,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-12 10:45:00+09:00,2024-01-16 19:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,5,gpu-server02:5,0.0,violet-run-pipeline-gpu-m5gkk-1044189022,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-17 00:45:00+09:00,2024-01-17 08:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,5,gpu-server02:5,40.3111787878788,violet-run-pipeline-gpu-d4d5n-2480006076,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-17 15:30:00+09:00,2024-01-17 23:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,5,gpu-server02:5,0.0,violet-run-pipeline-gpu-2jq54-1672485863,task,PROJECT_17,ns-16904374776309414,,2024-01-22 15:15:00+09:00,2024-01-22 16:45:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server02,5,gpu-server02:5,0.0,violet-run-pipeline-gpu-5qfp8-1545014637,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-24 17:30:00+09:00,2024-01-24 21:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,5,gpu-server02:5,50.91620202312133,violet-run-pipeline-gpu-lbpbk-3665481022,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-25 19:15:00+09:00,2024-01-29 09:45:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server02,5,gpu-server02:5,96.76937027914626,violet-run-pipeline-gpu-fkkf5-2466719574,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-30 00:30:00+09:00,2024-02-05 08:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,5,gpu-server02:5,92.66622307692315,violet-run-pipeline-gpu-9bdds-2661085165,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-02-05 13:30:00+09:00,2024-02-08 00:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,6,gpu-server02:6,28.37292769291036,violet-run-pipeline-gpu-cznws-151652140,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-11-24 18:30:00+09:00,2023-12-21 08:45:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server02,6,gpu-server02:6,35.219241666666676,violet-run-pipeline-gpu-zhd7x-482888682,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-21 11:15:00+09:00,2023-12-23 11:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,6,gpu-server02:6,0.0,violet-run-pipeline-gpu-sqx2x-925940323,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-23 12:00:00+09:00,2023-12-23 16:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,6,gpu-server02:6,95.1761802139038,violet-run-pipeline-gpu-gnd5n-1710628013,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-24 16:45:00+09:00,2023-12-30 13:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,6,gpu-server02:6,61.45420448717947,violet-run-pipeline-gpu-srgcr-114569520,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-03 16:15:00+09:00,2024-01-05 07:15:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server02,6,gpu-server02:6,51.535234210526355,violet-run-pipeline-gpu-rnqjn-4238665228,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-07 00:30:00+09:00,2024-01-08 14:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,6,gpu-server02:6,17.706352380952385,violet-run-pipeline-gpu-fds9m-4227584090,task,PROJECT_13,ns-16904409679649498,,2024-01-08 16:30:00+09:00,2024-01-09 08:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,6,gpu-server02:6,28.21796052631579,violet-run-pipeline-gpu-cgbdn-2299830279,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-10 13:15:00+09:00,2024-01-11 08:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,6,gpu-server02:6,73.86431290322578,violet-run-pipeline-gpu-jhwg5-3735731488,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-11 19:15:00+09:00,2024-01-12 10:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,6,gpu-server02:6,75.35516117216116,violet-run-pipeline-gpu-s45qr-2725211470,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-14 15:00:00+09:00,2024-01-17 11:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server02,6,gpu-server02:6,24.691818181818185,violet-run-pipeline-gpu-d4d5n-2480006076,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-17 15:30:00+09:00,2024-01-17 23:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
