node,gpu_number,GPU,gpu_utilization,pod_name,pod_type,namespace,type_color,project_color,start_time,end_time
gpu-server12,2,gpu-server12:2,35.35099999999999,violet-run-pipeline-gpu-5zvpv-747118082,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-26 01:45:00+00:00,2023-12-26 06:45:00+00:00
gpu-server12,2,gpu-server12:2,10.513464102564098,violet-run-pipeline-gpu-cbzwk-2070977808,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-26 07:00:00+00:00,2023-12-27 02:30:00+00:00
gpu-server12,2,gpu-server12:2,21.0602125,violet-run-pipeline-gpu-jms8w-3551857596,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-27 03:00:00+00:00,2023-12-27 07:00:00+00:00
gpu-server12,2,gpu-server12:2,43.72669680851063,violet-run-pipeline-gpu-99hp9-2279907390,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-27 07:45:00+00:00,2023-12-29 06:45:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-29 11:45:00+00:00,2023-12-30 11:45:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-2318-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-30 16:00:00+00:00,2023-12-31 16:00:00+00:00
gpu-server12,2,gpu-server12:2,17.05772666666666,violet-run-pipeline-gpu-pxsr4-1340460384,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-31 17:30:00+00:00,2024-01-01 01:00:00+00:00
gpu-server12,2,gpu-server12:2,42.98918090909093,violet-run-pipeline-gpu-pwjj4-1201686976,task,ns-16904458533318198,red,"(1.0, 0.0, 0.0, 1.0)",2024-01-01 01:45:00+00:00,2024-01-02 05:15:00+00:00
gpu-server12,2,gpu-server12:2,32.71508938547489,violet-run-pipeline-gpu-4gtq4-2472434307,task,ns-16904458533318198,red,"(1.0, 0.0, 0.0, 1.0)",2024-01-02 05:30:00+00:00,2024-01-04 02:15:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-1463-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-04 02:30:00+00:00,2024-01-05 02:45:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-1203-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-07 23:45:00+00:00,2024-01-08 05:30:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-2380-0,instance,ns-16904415809493358,blue,"(0.02982891903346456, 0.0028421619330708803, 1.0, 1.0)",2024-01-08 06:30:00+00:00,2024-01-09 06:30:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-2394-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-09 07:15:00+00:00,2024-01-10 07:15:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-1183-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-10 23:45:00+00:00,2024-01-11 23:45:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-2370-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2024-01-12 05:45:00+00:00,2024-01-13 05:45:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-2226-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-14 00:00:00+00:00,2024-01-15 00:00:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-2355-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-15 00:15:00+00:00,2024-01-16 00:15:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-1411-0,instance,ns-16904408990530505,blue,"(1.0, 0.0, 0.89914853267126, 1.0)",2024-01-16 00:45:00+00:00,2024-01-16 08:00:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-2446-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-16 23:30:00+00:00,2024-01-17 23:45:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-2418-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-18 01:15:00+00:00,2024-01-20 00:45:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-2416-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-21 23:45:00+00:00,2024-01-22 23:45:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-2416-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-23 00:30:00+00:00,2024-01-24 00:30:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-2496-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-24 01:00:00+00:00,2024-01-25 01:30:00+00:00
gpu-server12,2,gpu-server12:2,0.8200350515463912,instance-2416-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-25 02:15:00+00:00,2024-01-26 02:30:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-2534-0,instance,ns-16909377696061704,blue,"(1.0, 0.2684661775570866, 0.0, 1.0)",2024-01-26 03:45:00+00:00,2024-01-27 04:00:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-2531-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-27 23:30:00+00:00,2024-01-28 23:30:00+00:00
gpu-server12,2,gpu-server12:2,0.0,instance-2531-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-29 00:15:00+00:00,2024-01-30 00:15:00+00:00
gpu-server12,2,gpu-server12:2,0.2621729613733908,instance-1463-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-30 00:30:00+00:00,2024-02-01 10:45:00+00:00
gpu-server12,2,gpu-server12:2,16.744014285714286,instance-2605-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-02-01 11:30:00+00:00,2024-02-01 15:00:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1463-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-03 15:00:00+00:00,2023-11-03 23:30:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-04 07:00:00+00:00,2023-11-05 07:00:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-05 08:00:00+00:00,2023-11-05 23:30:00+00:00
gpu-server12,3,gpu-server12:3,0.3460207612456748,instance-1203-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-05 23:45:00+00:00,2023-11-09 00:00:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1203-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-09 00:30:00+00:00,2023-11-10 00:15:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1675-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-10 01:15:00+00:00,2023-11-10 01:30:00+00:00
gpu-server12,3,gpu-server12:3,39.29503775510205,instance-1680-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-10 02:15:00+00:00,2023-11-11 02:45:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1731-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-11 15:30:00+00:00,2023-11-11 16:00:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1741-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-11 17:00:00+00:00,2023-11-12 04:30:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1762-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-12 05:00:00+00:00,2023-11-12 06:00:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1787-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-12 11:00:00+00:00,2023-11-12 23:30:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1553-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-13 00:15:00+00:00,2023-11-14 00:15:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1553-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-14 00:30:00+00:00,2023-11-15 00:30:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1843-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-15 00:45:00+00:00,2023-11-15 04:30:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1854-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-15 04:45:00+00:00,2023-11-16 06:30:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1887-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-16 07:00:00+00:00,2023-11-17 01:15:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1544-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-11-17 01:45:00+00:00,2023-11-18 01:45:00+00:00
gpu-server12,3,gpu-server12:3,0.8213770833333331,instance-1164-0,instance,ns-16904413105821052,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)",2023-11-18 04:15:00+00:00,2023-11-19 04:15:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1921-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-19 23:45:00+00:00,2023-11-21 01:45:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1411-0,instance,ns-16904408990530505,blue,"(1.0, 0.0, 0.89914853267126, 1.0)",2023-11-21 02:00:00+00:00,2023-11-21 06:15:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1968-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-21 06:30:00+00:00,2023-11-22 11:15:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1996-0,instance,ns-16904458533318198,blue,"(1.0, 0.0, 0.0, 1.0)",2023-11-22 11:30:00+00:00,2023-11-23 11:30:00+00:00
gpu-server12,3,gpu-server12:3,0.9423875000000002,instance-2012-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-23 12:00:00+00:00,2023-11-24 12:00:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-2021-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-24 15:00:00+00:00,2023-11-24 15:30:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-2024-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-25 03:00:00+00:00,2023-11-26 02:45:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-2031-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-26 10:30:00+00:00,2023-11-27 10:45:00+00:00
gpu-server12,3,gpu-server12:3,0.0414513333333334,instance-2049-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-27 11:45:00+00:00,2023-11-29 01:15:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-646-0,instance,ns-16904411186545339,blue,"(1.0, 0.0, 0.6306823551141734, 1.0)",2023-11-29 07:15:00+00:00,2023-11-30 04:45:00+00:00
gpu-server12,3,gpu-server12:3,1.7142512048192764,violet-run-pipeline-gpu-df8n6-3960466275,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-30 06:30:00+00:00,2023-12-02 00:00:00+00:00
gpu-server12,3,gpu-server12:3,1.3576333333333337,instance-2146-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-02 14:00:00+00:00,2023-12-03 14:00:00+00:00
gpu-server12,3,gpu-server12:3,4.638053125,instance-1042-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2023-12-03 21:15:00+00:00,2023-12-04 21:15:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1544-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-12-04 23:30:00+00:00,2023-12-05 23:30:00+00:00
gpu-server12,3,gpu-server12:3,23.34078449197861,instance-2165-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-05 23:45:00+00:00,2023-12-07 22:30:00+00:00
gpu-server12,3,gpu-server12:3,8.667790140845073,instance-2214-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-07 23:00:00+00:00,2023-12-09 10:30:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-753-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2023-12-10 04:45:00+00:00,2023-12-11 04:45:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1164-0,instance,ns-16904413105821052,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)",2023-12-11 09:45:00+00:00,2023-12-12 10:00:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1463-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-12 23:15:00+00:00,2023-12-13 23:15:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1463-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-13 23:30:00+00:00,2023-12-14 23:30:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-15 01:30:00+00:00,2023-12-16 01:30:00+00:00
gpu-server12,3,gpu-server12:3,8.46260548780488,violet-run-pipeline-gpu-826hk-1474967838,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-18 06:15:00+00:00,2023-12-19 23:15:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1618-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-19 23:45:00+00:00,2023-12-21 21:00:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-2291-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-22 01:15:00+00:00,2023-12-22 04:45:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1042-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2023-12-22 05:15:00+00:00,2023-12-23 05:15:00+00:00
gpu-server12,3,gpu-server12:3,21.804924545454547,instance-2296-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-23 05:45:00+00:00,2023-12-24 09:15:00+00:00
gpu-server12,3,gpu-server12:3,37.36534,violet-run-pipeline-gpu-5zvpv-747118082,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-26 01:45:00+00:00,2023-12-26 06:45:00+00:00
gpu-server12,3,gpu-server12:3,7.612538461538459,violet-run-pipeline-gpu-cbzwk-2070977808,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-26 07:00:00+00:00,2023-12-27 02:30:00+00:00
gpu-server12,3,gpu-server12:3,20.99936875,violet-run-pipeline-gpu-jms8w-3551857596,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-27 03:00:00+00:00,2023-12-27 07:00:00+00:00
gpu-server12,3,gpu-server12:3,45.66036063829788,violet-run-pipeline-gpu-99hp9-2279907390,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-27 07:45:00+00:00,2023-12-29 06:45:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-29 11:45:00+00:00,2023-12-30 11:45:00+00:00
gpu-server12,3,gpu-server12:3,0.0,instance-2317-0,instance,ns-16905121280937848,blue,"(1.0, 0.0, 0.3622161775570867, 1.0)",2023-12-30 14:30:00+00:00,2023-12-31 14:30:00+00:00
